"Variable_Name","DX_CODE","DX_DESC","matched_terms_llm_nocontext"
"A1C","O24312","UNSPECIFIED PRE-EXISTING DIABETES MELLITUS IN PREGNANCY, SECOND TRIMESTER","DIABETES.*MELLITUS"
"A1C","O24313","UNSPECIFIED PRE-EXISTING DIABETES MELLITUS IN PREGNANCY, THIRD TRIMESTER","DIABETES.*MELLITUS"
"A1C","O24319","UNSPECIFIED PRE-EXISTING DIABETES MELLITUS IN PREGNANCY, UNSPECIFIED TRIMESTER","DIABETES.*MELLITUS"
"A1C","O2432","UNSPECIFIED PRE-EXISTING DIABETES MELLITUS IN CHILDBIRTH","DIABETES.*MELLITUS"
"A1C","O2433","UNSPECIFIED PRE-EXISTING DIABETES MELLITUS IN THE PUERPERIUM","DIABETES.*MELLITUS"
"A1C","O24410","GESTATIONAL DIABETES MELLITUS IN PREGNANCY, DIET CONTROLLED","DIABETES.*MELLITUS"
"A1C","O24414","GESTATIONAL DIABETES MELLITUS IN PREGNANCY, INSULIN CONTROLLED","DIABETES.*MELLITUS"
"A1C","O24415","GESTATIONAL DIABETES MELLITUS IN PREGNANCY, CONTROLLED BY ORAL HYPOGLYCEMIC DRUGS","DIABETES.*MELLITUS"
"A1C","O24419","GESTATIONAL DIABETES MELLITUS IN PREGNANCY, UNSPECIFIED CONTROL","DIABETES.*MELLITUS"
"A1C","O24420","GESTATIONAL DIABETES MELLITUS IN CHILDBIRTH, DIET CONTROLLED","DIABETES.*MELLITUS"
"A1C","O24424","GESTATIONAL DIABETES MELLITUS IN CHILDBIRTH, INSULIN CONTROLLED","DIABETES.*MELLITUS"
"A1C","O24425","GESTATIONAL DIABETES MELLITUS IN CHILDBIRTH, CONTROLLED BY ORAL HYPOGLYCEMIC DRUGS","DIABETES.*MELLITUS"
"A1C","O24429","GESTATIONAL DIABETES MELLITUS IN CHILDBIRTH, UNSPECIFIED CONTROL","DIABETES.*MELLITUS"
"A1C","O24430","GESTATIONAL DIABETES MELLITUS IN THE PUERPERIUM, DIET CONTROLLED","DIABETES.*MELLITUS"
"A1C","O24434","GESTATIONAL DIABETES MELLITUS IN THE PUERPERIUM, INSULIN CONTROLLED","DIABETES.*MELLITUS"
"A1C","O24435","GESTATIONAL DIABETES MELLITUS IN PUERPERIUM, CONTROLLED BY ORAL HYPOGLYCEMIC DRUGS","DIABETES.*MELLITUS"
"A1C","O24439","GESTATIONAL DIABETES MELLITUS IN THE PUERPERIUM, UNSPECIFIED CONTROL","DIABETES.*MELLITUS"
"A1C","O24811","OTHER PRE-EXISTING DIABETES MELLITUS IN PREGNANCY, FIRST TRIMESTER","DIABETES.*MELLITUS"
"A1C","O24812","OTHER PRE-EXISTING DIABETES MELLITUS IN PREGNANCY, SECOND TRIMESTER","DIABETES.*MELLITUS"
"A1C","O24813","OTHER PRE-EXISTING DIABETES MELLITUS IN PREGNANCY, THIRD TRIMESTER","DIABETES.*MELLITUS"
"A1C","O24819","OTHER PRE-EXISTING DIABETES MELLITUS IN PREGNANCY, UNSPECIFIED TRIMESTER","DIABETES.*MELLITUS"
"A1C","O2482","OTHER PRE-EXISTING DIABETES MELLITUS IN CHILDBIRTH","DIABETES.*MELLITUS"
"A1C","O2483","OTHER PRE-EXISTING DIABETES MELLITUS IN THE PUERPERIUM","DIABETES.*MELLITUS"
"A1C","O24911","UNSPECIFIED DIABETES MELLITUS IN PREGNANCY, FIRST TRIMESTER","DIABETES.*MELLITUS"
"A1C","O24912","UNSPECIFIED DIABETES MELLITUS IN PREGNANCY, SECOND TRIMESTER","DIABETES.*MELLITUS"
"A1C","O24913","UNSPECIFIED DIABETES MELLITUS IN PREGNANCY, THIRD TRIMESTER","DIABETES.*MELLITUS"
"A1C","O24919","UNSPECIFIED DIABETES MELLITUS IN PREGNANCY, UNSPECIFIED TRIMESTER","DIABETES.*MELLITUS"
"A1C","O2492","UNSPECIFIED DIABETES MELLITUS IN CHILDBIRTH","DIABETES.*MELLITUS"
"A1C","O2493","UNSPECIFIED DIABETES MELLITUS IN THE PUERPERIUM","DIABETES.*MELLITUS"
"A1C","P702","NEONATAL DIABETES MELLITUS","DIABETES.*MELLITUS"
"A1C","Z131","ENCOUNTER FOR SCREENING FOR DIABETES MELLITUS","DIABETES.*MELLITUS"
"A1C","Z833","FAMILY HISTORY OF DIABETES MELLITUS","DIABETES.*MELLITUS"
"BMI","E6601","MORBID (SEVERE) OBESITY DUE TO EXCESS CALORIES","MORBID.*OBESITY"
"BMI","E662","MORBID (SEVERE) OBESITY WITH ALVEOLAR HYPOVENTILATION","MORBID.*OBESITY"
"BMI","E66813","OBESITY, CLASS 3","OBESITY.*CLASS.*3"
"BP_SYSTOLIC","I10","ESSENTIAL (PRIMARY) HYPERTENSION","ESSENTIAL.*HYPERTENSION; PRIMARY.*HYPERTENSION"
"BP_SYSTOLIC","I270","PRIMARY PULMONARY HYPERTENSION","PRIMARY.*HYPERTENSION"
"BP_SYSTOLIC","O10011","PRE-EXISTING ESSENTIAL HYPERTENSION COMPLICATING PREGNANCY, FIRST TRIMESTER","ESSENTIAL.*HYPERTENSION"
"BP_SYSTOLIC","O10012","PRE-EXISTING ESSENTIAL HYPERTENSION COMPLICATING PREGNANCY, SECOND TRIMESTER","ESSENTIAL.*HYPERTENSION"
"BP_SYSTOLIC","O10013","PRE-EXISTING ESSENTIAL HYPERTENSION COMPLICATING PREGNANCY, THIRD TRIMESTER","ESSENTIAL.*HYPERTENSION"
"BP_SYSTOLIC","O10019","PRE-EXISTING ESSENTIAL HYPERTENSION COMPLICATING PREGNANCY, UNSPECIFIED TRIMESTER","ESSENTIAL.*HYPERTENSION"
"BP_SYSTOLIC","O1002","PRE-EXISTING ESSENTIAL HYPERTENSION COMPLICATING CHILDBIRTH","ESSENTIAL.*HYPERTENSION"
"BP_SYSTOLIC","O1003","PRE-EXISTING ESSENTIAL HYPERTENSION COMPLICATING THE PUERPERIUM","ESSENTIAL.*HYPERTENSION"
"CHOL","E7800","PURE HYPERCHOLESTEROLEMIA, UNSPECIFIED","HYPERCHOLESTEROLEMIA"
"CHOL","E78010","HOMOZYGOUS FAMILIAL HYPERCHOLESTEROLEMIA [HOFH]","HYPERCHOLESTEROLEMIA"
"CHOL","E78011","HETEROZYGOUS FAMILIAL HYPERCHOLESTEROLEMIA [HEFH]","HYPERCHOLESTEROLEMIA"
"CHOL","E78019","FAMILIAL HYPERCHOLESTEROLEMIA, UNSPECIFIED","HYPERCHOLESTEROLEMIA"
"CHOL","E782","MIXED HYPERLIPIDEMIA","HYPERLIPIDEMIA"
"CHOL","E7849","OTHER HYPERLIPIDEMIA","HYPERLIPIDEMIA"
"CHOL","E785","HYPERLIPIDEMIA, UNSPECIFIED","HYPERLIPIDEMIA; HYPERLIPIDEMIA.*UNSPECIFIED"
"CHOL","Z8342","FAMILY HISTORY OF FAMILIAL HYPERCHOLESTEROLEMIA","HYPERCHOLESTEROLEMIA"
"CREAT_C","D631","ANEMIA IN CHRONIC KIDNEY DISEASE","KIDNEY.*DISEASE"
"CREAT_C","E0822","DIABETES MELLITUS DUE TO UNDERLYING CONDITION WITH DIABETIC CHRONIC KIDNEY DISEASE","KIDNEY.*DISEASE"
"CREAT_C","E0922","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH DIABETIC CHRONIC KIDNEY DISEASE","KIDNEY.*DISEASE"
"CREAT_C","E1022","TYPE 1 DIABETES MELLITUS WITH DIABETIC CHRONIC KIDNEY DISEASE","KIDNEY.*DISEASE"
"CREAT_C","E1122","TYPE 2 DIABETES MELLITUS WITH DIABETIC CHRONIC KIDNEY DISEASE","KIDNEY.*DISEASE"
"CREAT_C","E1322","OTHER SPECIFIED DIABETES MELLITUS WITH DIABETIC CHRONIC KIDNEY DISEASE","KIDNEY.*DISEASE"
"CREAT_C","I120","HYPERTENSIVE CHRONIC KIDNEY DISEASE WITH STAGE 5 CHRONIC KIDNEY DISEASE OR END STAGE RENAL DISEASE","KIDNEY.*DISEASE; CHRONIC.*RENAL.*DISEASE; END.*STAGE.*RENAL.*DISEASE"
"CREAT_C","I129","HYPERTENSIVE CHRONIC KIDNEY DISEASE WITH STAGE 1 THROUGH STAGE 4 CHRONIC KIDNEY DISEASE, OR UNSPECIFIED CHRONIC KIDNEY DISEASE","KIDNEY.*DISEASE"
"CREAT_C","I130","HYPERTENSIVE HEART AND CHRONIC KIDNEY DISEASE WITH HEART FAILURE AND STAGE 1 THROUGH STAGE 4 CHRONIC KIDNEY DISEASE, OR UNSPECIFIED CHRONIC KIDNEY DISEASE","KIDNEY.*DISEASE"
"CREAT_C","I1310","HYPERTENSIVE HEART AND CHRONIC KIDNEY DISEASE WITHOUT HEART FAILURE, WITH STAGE 1 THROUGH STAGE 4 CHRONIC KIDNEY DISEASE, OR UNSPECIFIED CHRONIC KIDNEY DISEASE","KIDNEY.*DISEASE"
"CREAT_C","I1311","HYPERTENSIVE HEART AND CHRONIC KIDNEY DISEASE WITHOUT HEART FAILURE, WITH STAGE 5 CHRONIC KIDNEY DISEASE, OR END STAGE RENAL DISEASE","KIDNEY.*DISEASE; CHRONIC.*RENAL.*DISEASE; END.*STAGE.*RENAL.*DISEASE"
"CREAT_C","I132","HYPERTENSIVE HEART AND CHRONIC KIDNEY DISEASE WITH HEART FAILURE AND WITH STAGE 5 CHRONIC KIDNEY DISEASE, OR END STAGE RENAL DISEASE","KIDNEY.*DISEASE; CHRONIC.*RENAL.*DISEASE; END.*STAGE.*RENAL.*DISEASE"
"CREAT_C","N07B","HEREDITARY NEPHROPATHY, NOT ELSEWHERE CLASSIFIED WITH APOL1-MEDIATED KIDNEY DISEASE [AMKD]","KIDNEY.*DISEASE"
"CREAT_C","N181","CHRONIC KIDNEY DISEASE, STAGE 1","KIDNEY.*DISEASE"
"CREAT_C","N182","CHRONIC KIDNEY DISEASE, STAGE 2 (MILD)","KIDNEY.*DISEASE"
"CREAT_C","N1830","CHRONIC KIDNEY DISEASE, STAGE 3 UNSPECIFIED","KIDNEY.*DISEASE"
"CREAT_C","N1831","CHRONIC KIDNEY DISEASE, STAGE 3A","KIDNEY.*DISEASE"
"CREAT_C","N1832","CHRONIC KIDNEY DISEASE, STAGE 3B","KIDNEY.*DISEASE"
"CREAT_C","N184","CHRONIC KIDNEY DISEASE, STAGE 4 (SEVERE)","KIDNEY.*DISEASE"
"CREAT_C","N185","CHRONIC KIDNEY DISEASE, STAGE 5","KIDNEY.*DISEASE"
"CREAT_C","N186","END STAGE RENAL DISEASE","END.*STAGE.*RENAL.*DISEASE"
"CREAT_C","N189","CHRONIC KIDNEY DISEASE, UNSPECIFIED","KIDNEY.*DISEASE"
"CREAT_C","N29","OTHER DISORDERS OF KIDNEY AND URETER IN DISEASES CLASSIFIED ELSEWHERE","KIDNEY.*DISEASE"
"CREAT_C","O10211","PRE-EXISTING HYPERTENSIVE CHRONIC KIDNEY DISEASE COMPLICATING PREGNANCY, FIRST TRIMESTER","KIDNEY.*DISEASE"
"CREAT_C","O10212","PRE-EXISTING HYPERTENSIVE CHRONIC KIDNEY DISEASE COMPLICATING PREGNANCY, SECOND TRIMESTER","KIDNEY.*DISEASE"
"CREAT_C","O10213","PRE-EXISTING HYPERTENSIVE CHRONIC KIDNEY DISEASE COMPLICATING PREGNANCY, THIRD TRIMESTER","KIDNEY.*DISEASE"
"CREAT_C","O10219","PRE-EXISTING HYPERTENSIVE CHRONIC KIDNEY DISEASE COMPLICATING PREGNANCY, UNSPECIFIED TRIMESTER","KIDNEY.*DISEASE"
"CREAT_C","O1022","PRE-EXISTING HYPERTENSIVE CHRONIC KIDNEY DISEASE COMPLICATING CHILDBIRTH","KIDNEY.*DISEASE"
"CREAT_C","O1023","PRE-EXISTING HYPERTENSIVE CHRONIC KIDNEY DISEASE COMPLICATING THE PUERPERIUM","KIDNEY.*DISEASE"
"CREAT_C","O10311","PRE-EXISTING HYPERTENSIVE HEART AND CHRONIC KIDNEY DISEASE COMPLICATING PREGNANCY, FIRST TRIMESTER","KIDNEY.*DISEASE"
"CREAT_C","O10312","PRE-EXISTING HYPERTENSIVE HEART AND CHRONIC KIDNEY DISEASE COMPLICATING PREGNANCY, SECOND TRIMESTER","KIDNEY.*DISEASE"
"CREAT_C","O10313","PRE-EXISTING HYPERTENSIVE HEART AND CHRONIC KIDNEY DISEASE COMPLICATING PREGNANCY, THIRD TRIMESTER","KIDNEY.*DISEASE"
"CREAT_C","O10319","PRE-EXISTING HYPERTENSIVE HEART AND CHRONIC KIDNEY DISEASE COMPLICATING PREGNANCY, UNSPECIFIED TRIMESTER","KIDNEY.*DISEASE"
"CREAT_C","O1032","PRE-EXISTING HYPERTENSIVE HEART AND CHRONIC KIDNEY DISEASE COMPLICATING CHILDBIRTH","KIDNEY.*DISEASE"
"CREAT_C","O1033","PRE-EXISTING HYPERTENSIVE HEART AND CHRONIC KIDNEY DISEASE COMPLICATING THE PUERPERIUM","KIDNEY.*DISEASE"
"CREAT_C","Q618","OTHER CYSTIC KIDNEY DISEASES","KIDNEY.*DISEASE"
"CREAT_C","Q619","CYSTIC KIDNEY DISEASE, UNSPECIFIED","KIDNEY.*DISEASE"
"CREAT_C","R392","EXTRARENAL UREMIA","UREMIA"
"CREAT_C","Z153","GENETIC SUSCEPTIBILITY TO KIDNEY DISEASE","KIDNEY.*DISEASE"
"CREAT_C","Z8411","FAMILY HISTORY OF APOL1-MEDIATED KIDNEY DISEASE [AMKD]","KIDNEY.*DISEASE"
"CRP","H0500","UNSPECIFIED ACUTE INFLAMMATION OF ORBIT","ACUTE.*INFLAMMATION"
"CRP","R6510","SYSTEMIC INFLAMMATORY RESPONSE SYNDROME (SIRS) OF NON-INFECTIOUS ORIGIN WITHOUT ACUTE ORGAN DYSFUNCTION","SYSTEMIC.*INFLAMMATORY.*RESPONSE; SYSTEMIC.*INFLAMMATORY.*RESPONSE.*SYNDROME; SYSTEMIC.*INFLAMMATORY.*SYNDROME"
"CRP","R6511","SYSTEMIC INFLAMMATORY RESPONSE SYNDROME (SIRS) OF NON-INFECTIOUS ORIGIN WITH ACUTE ORGAN DYSFUNCTION","SYSTEMIC.*INFLAMMATORY.*RESPONSE; SYSTEMIC.*INFLAMMATORY.*RESPONSE.*SYNDROME; SYSTEMIC.*INFLAMMATORY.*SYNDROME"
