"Variable_Name","DX_CODE","DX_DESC","matched_terms_llm_context"
"CRP","M08041","UNSPECIFIED JUVENILE RHEUMATOID ARTHRITIS, RIGHT HAND","RHEUMATOID.*ARTHRITIS"
"CRP","M08042","UNSPECIFIED JUVENILE RHEUMATOID ARTHRITIS, LEFT HAND","RHEUMATOID.*ARTHRITIS"
"CRP","M08049","UNSPECIFIED JUVENILE RHEUMATOID ARTHRITIS, UNSPECIFIED HAND","RHEUMATOID.*ARTHRITIS"
"CRP","M08051","UNSPECIFIED JUVENILE RHEUMATOID ARTHRITIS, RIGHT HIP","RHEUMATOID.*ARTHRITIS"
"CRP","M08052","UNSPECIFIED JUVENILE RHEUMATOID ARTHRITIS, LEFT HIP","RHEUMATOID.*ARTHRITIS"
"CRP","M08059","UNSPECIFIED JUVENILE RHEUMATOID ARTHRITIS, UNSPECIFIED HIP","RHEUMATOID.*ARTHRITIS"
"CRP","M08061","UNSPECIFIED JUVENILE RHEUMATOID ARTHRITIS, RIGHT KNEE","RHEUMATOID.*ARTHRITIS"
"CRP","M08062","UNSPECIFIED JUVENILE RHEUMATOID ARTHRITIS, LEFT KNEE","RHEUMATOID.*ARTHRITIS"
"CRP","M08069","UNSPECIFIED JUVENILE RHEUMATOID ARTHRITIS, UNSPECIFIED KNEE","RHEUMATOID.*ARTHRITIS"
"CRP","M08071","UNSPECIFIED JUVENILE RHEUMATOID ARTHRITIS, RIGHT ANKLE AND FOOT","RHEUMATOID.*ARTHRITIS"
"CRP","M08072","UNSPECIFIED JUVENILE RHEUMATOID ARTHRITIS, LEFT ANKLE AND FOOT","RHEUMATOID.*ARTHRITIS"
"CRP","M08079","UNSPECIFIED JUVENILE RHEUMATOID ARTHRITIS, UNSPECIFIED ANKLE AND FOOT","RHEUMATOID.*ARTHRITIS"
"CRP","M0808","UNSPECIFIED JUVENILE RHEUMATOID ARTHRITIS, VERTEBRAE","RHEUMATOID.*ARTHRITIS"
"CRP","M0809","UNSPECIFIED JUVENILE RHEUMATOID ARTHRITIS, MULTIPLE SITES","RHEUMATOID.*ARTHRITIS"
"CRP","M080A","UNSPECIFIED JUVENILE RHEUMATOID ARTHRITIS, OTHER SPECIFIED SITE","RHEUMATOID.*ARTHRITIS"
"CRP","M0820","JUVENILE RHEUMATOID ARTHRITIS WITH SYSTEMIC ONSET, UNSPECIFIED SITE","RHEUMATOID.*ARTHRITIS"
"CRP","M08211","JUVENILE RHEUMATOID ARTHRITIS WITH SYSTEMIC ONSET, RIGHT SHOULDER","RHEUMATOID.*ARTHRITIS"
"CRP","M08212","JUVENILE RHEUMATOID ARTHRITIS WITH SYSTEMIC ONSET, LEFT SHOULDER","RHEUMATOID.*ARTHRITIS"
"CRP","M08219","JUVENILE RHEUMATOID ARTHRITIS WITH SYSTEMIC ONSET, UNSPECIFIED SHOULDER","RHEUMATOID.*ARTHRITIS"
"CRP","M08221","JUVENILE RHEUMATOID ARTHRITIS WITH SYSTEMIC ONSET, RIGHT ELBOW","RHEUMATOID.*ARTHRITIS"
"CRP","M08222","JUVENILE RHEUMATOID ARTHRITIS WITH SYSTEMIC ONSET, LEFT ELBOW","RHEUMATOID.*ARTHRITIS"
"CRP","M08229","JUVENILE RHEUMATOID ARTHRITIS WITH SYSTEMIC ONSET, UNSPECIFIED ELBOW","RHEUMATOID.*ARTHRITIS"
"CRP","M08231","JUVENILE RHEUMATOID ARTHRITIS WITH SYSTEMIC ONSET, RIGHT WRIST","RHEUMATOID.*ARTHRITIS"
"CRP","M08232","JUVENILE RHEUMATOID ARTHRITIS WITH SYSTEMIC ONSET, LEFT WRIST","RHEUMATOID.*ARTHRITIS"
"CRP","M08239","JUVENILE RHEUMATOID ARTHRITIS WITH SYSTEMIC ONSET, UNSPECIFIED WRIST","RHEUMATOID.*ARTHRITIS"
"CRP","M08241","JUVENILE RHEUMATOID ARTHRITIS WITH SYSTEMIC ONSET, RIGHT HAND","RHEUMATOID.*ARTHRITIS"
"CRP","M08242","JUVENILE RHEUMATOID ARTHRITIS WITH SYSTEMIC ONSET, LEFT HAND","RHEUMATOID.*ARTHRITIS"
"CRP","M08249","JUVENILE RHEUMATOID ARTHRITIS WITH SYSTEMIC ONSET, UNSPECIFIED HAND","RHEUMATOID.*ARTHRITIS"
"CRP","M08251","JUVENILE RHEUMATOID ARTHRITIS WITH SYSTEMIC ONSET, RIGHT HIP","RHEUMATOID.*ARTHRITIS"
"CRP","M08252","JUVENILE RHEUMATOID ARTHRITIS WITH SYSTEMIC ONSET, LEFT HIP","RHEUMATOID.*ARTHRITIS"
"CRP","M08259","JUVENILE RHEUMATOID ARTHRITIS WITH SYSTEMIC ONSET, UNSPECIFIED HIP","RHEUMATOID.*ARTHRITIS"
"CRP","M08261","JUVENILE RHEUMATOID ARTHRITIS WITH SYSTEMIC ONSET, RIGHT KNEE","RHEUMATOID.*ARTHRITIS"
"CRP","M08262","JUVENILE RHEUMATOID ARTHRITIS WITH SYSTEMIC ONSET, LEFT KNEE","RHEUMATOID.*ARTHRITIS"
"CRP","M08269","JUVENILE RHEUMATOID ARTHRITIS WITH SYSTEMIC ONSET, UNSPECIFIED KNEE","RHEUMATOID.*ARTHRITIS"
"CRP","M08271","JUVENILE RHEUMATOID ARTHRITIS WITH SYSTEMIC ONSET, RIGHT ANKLE AND FOOT","RHEUMATOID.*ARTHRITIS"
"CRP","M08272","JUVENILE RHEUMATOID ARTHRITIS WITH SYSTEMIC ONSET, LEFT ANKLE AND FOOT","RHEUMATOID.*ARTHRITIS"
"CRP","M08279","JUVENILE RHEUMATOID ARTHRITIS WITH SYSTEMIC ONSET, UNSPECIFIED ANKLE AND FOOT","RHEUMATOID.*ARTHRITIS"
"CRP","M0828","JUVENILE RHEUMATOID ARTHRITIS WITH SYSTEMIC ONSET, VERTEBRAE","RHEUMATOID.*ARTHRITIS"
"CRP","M0829","JUVENILE RHEUMATOID ARTHRITIS WITH SYSTEMIC ONSET, MULTIPLE SITES","RHEUMATOID.*ARTHRITIS"
"CRP","M082A","JUVENILE RHEUMATOID ARTHRITIS WITH SYSTEMIC ONSET, OTHER SPECIFIED SITE","RHEUMATOID.*ARTHRITIS"
"CRP","M083","JUVENILE RHEUMATOID POLYARTHRITIS (SERONEGATIVE)","RHEUMATOID.*ARTHRITIS"
"CRP","M0840","PAUCIARTICULAR JUVENILE RHEUMATOID ARTHRITIS, UNSPECIFIED SITE","RHEUMATOID.*ARTHRITIS"
"CRP","M08411","PAUCIARTICULAR JUVENILE RHEUMATOID ARTHRITIS, RIGHT SHOULDER","RHEUMATOID.*ARTHRITIS"
"CRP","M08412","PAUCIARTICULAR JUVENILE RHEUMATOID ARTHRITIS, LEFT SHOULDER","RHEUMATOID.*ARTHRITIS"
"CRP","M08419","PAUCIARTICULAR JUVENILE RHEUMATOID ARTHRITIS, UNSPECIFIED SHOULDER","RHEUMATOID.*ARTHRITIS"
"CRP","M08421","PAUCIARTICULAR JUVENILE RHEUMATOID ARTHRITIS, RIGHT ELBOW","RHEUMATOID.*ARTHRITIS"
"CRP","M08422","PAUCIARTICULAR JUVENILE RHEUMATOID ARTHRITIS, LEFT ELBOW","RHEUMATOID.*ARTHRITIS"
"CRP","M08429","PAUCIARTICULAR JUVENILE RHEUMATOID ARTHRITIS, UNSPECIFIED ELBOW","RHEUMATOID.*ARTHRITIS"
"CRP","M08431","PAUCIARTICULAR JUVENILE RHEUMATOID ARTHRITIS, RIGHT WRIST","RHEUMATOID.*ARTHRITIS"
"CRP","M08432","PAUCIARTICULAR JUVENILE RHEUMATOID ARTHRITIS, LEFT WRIST","RHEUMATOID.*ARTHRITIS"
"CRP","M08439","PAUCIARTICULAR JUVENILE RHEUMATOID ARTHRITIS, UNSPECIFIED WRIST","RHEUMATOID.*ARTHRITIS"
"CRP","M08441","PAUCIARTICULAR JUVENILE RHEUMATOID ARTHRITIS, RIGHT HAND","RHEUMATOID.*ARTHRITIS"
"CRP","M08442","PAUCIARTICULAR JUVENILE RHEUMATOID ARTHRITIS, LEFT HAND","RHEUMATOID.*ARTHRITIS"
"CRP","M08449","PAUCIARTICULAR JUVENILE RHEUMATOID ARTHRITIS, UNSPECIFIED HAND","RHEUMATOID.*ARTHRITIS"
"CRP","M08451","PAUCIARTICULAR JUVENILE RHEUMATOID ARTHRITIS, RIGHT HIP","RHEUMATOID.*ARTHRITIS"
"CRP","M08452","PAUCIARTICULAR JUVENILE RHEUMATOID ARTHRITIS, LEFT HIP","RHEUMATOID.*ARTHRITIS"
"CRP","M08459","PAUCIARTICULAR JUVENILE RHEUMATOID ARTHRITIS, UNSPECIFIED HIP","RHEUMATOID.*ARTHRITIS"
"CRP","M08461","PAUCIARTICULAR JUVENILE RHEUMATOID ARTHRITIS, RIGHT KNEE","RHEUMATOID.*ARTHRITIS"
"CRP","M08462","PAUCIARTICULAR JUVENILE RHEUMATOID ARTHRITIS, LEFT KNEE","RHEUMATOID.*ARTHRITIS"
"CRP","M08469","PAUCIARTICULAR JUVENILE RHEUMATOID ARTHRITIS, UNSPECIFIED KNEE","RHEUMATOID.*ARTHRITIS"
"CRP","M08471","PAUCIARTICULAR JUVENILE RHEUMATOID ARTHRITIS, RIGHT ANKLE AND FOOT","RHEUMATOID.*ARTHRITIS"
"CRP","M08472","PAUCIARTICULAR JUVENILE RHEUMATOID ARTHRITIS, LEFT ANKLE AND FOOT","RHEUMATOID.*ARTHRITIS"
"CRP","M08479","PAUCIARTICULAR JUVENILE RHEUMATOID ARTHRITIS, UNSPECIFIED ANKLE AND FOOT","RHEUMATOID.*ARTHRITIS"
"CRP","M0848","PAUCIARTICULAR JUVENILE RHEUMATOID ARTHRITIS, VERTEBRAE","RHEUMATOID.*ARTHRITIS"
"CRP","M084A","PAUCIARTICULAR JUVENILE RHEUMATOID ARTHRITIS, OTHER SPECIFIED SITE","RHEUMATOID.*ARTHRITIS"
"CRP","M320","DRUG-INDUCED SYSTEMIC LUPUS ERYTHEMATOSUS","LUPUS"
"CRP","M3210","SYSTEMIC LUPUS ERYTHEMATOSUS, ORGAN OR SYSTEM INVOLVEMENT UNSPECIFIED","LUPUS"
"CRP","M3211","ENDOCARDITIS IN SYSTEMIC LUPUS ERYTHEMATOSUS","LUPUS"
"CRP","M3212","PERICARDITIS IN SYSTEMIC LUPUS ERYTHEMATOSUS","LUPUS"
"CRP","M3213","LUNG INVOLVEMENT IN SYSTEMIC LUPUS ERYTHEMATOSUS","LUPUS"
"CRP","M3214","GLOMERULAR DISEASE IN SYSTEMIC LUPUS ERYTHEMATOSUS","LUPUS"
"CRP","M3215","TUBULO-INTERSTITIAL NEPHROPATHY IN SYSTEMIC LUPUS ERYTHEMATOSUS","LUPUS"
"CRP","M3219","OTHER ORGAN OR SYSTEM INVOLVEMENT IN SYSTEMIC LUPUS ERYTHEMATOSUS","LUPUS"
"CRP","M328","OTHER FORMS OF SYSTEMIC LUPUS ERYTHEMATOSUS","LUPUS"
"CRP","M329","SYSTEMIC LUPUS ERYTHEMATOSUS, UNSPECIFIED","LUPUS"
"CRP","M3505","SJOGREN SYNDROME WITH INFLAMMATORY ARTHRITIS","INFLAMMATORY.*ARTHRITIS"
"CRP","M350B","SJOGREN SYNDROME WITH VASCULITIS","VASCULITIS"
"CRP","M4630","INFECTION OF INTERVERTEBRAL DISC (PYOGENIC), SITE UNSPECIFIED","INFECTION"
"CRP","M4631","INFECTION OF INTERVERTEBRAL DISC (PYOGENIC), OCCIPITO-ATLANTO-AXIAL REGION","INFECTION"
"CRP","M4632","INFECTION OF INTERVERTEBRAL DISC (PYOGENIC), CERVICAL REGION","INFECTION"
"CRP","M4633","INFECTION OF INTERVERTEBRAL DISC (PYOGENIC), CERVICOTHORACIC REGION","INFECTION"
"CRP","M4634","INFECTION OF INTERVERTEBRAL DISC (PYOGENIC), THORACIC REGION","INFECTION"
"CRP","M4635","INFECTION OF INTERVERTEBRAL DISC (PYOGENIC), THORACOLUMBAR REGION","INFECTION"
"CRP","M4636","INFECTION OF INTERVERTEBRAL DISC (PYOGENIC), LUMBAR REGION","INFECTION"
"CRP","M4637","INFECTION OF INTERVERTEBRAL DISC (PYOGENIC), LUMBOSACRAL REGION","INFECTION"
"CRP","M4638","INFECTION OF INTERVERTEBRAL DISC (PYOGENIC), SACRAL AND SACROCOCCYGEAL REGION","INFECTION"
"CRP","M4639","INFECTION OF INTERVERTEBRAL DISC (PYOGENIC), MULTIPLE SITES IN SPINE","INFECTION"
"CRP","N390","URINARY TRACT INFECTION, SITE NOT SPECIFIED","INFECTION"
"CRP","N418","OTHER INFLAMMATORY DISEASES OF PROSTATE","INFLAMMATORY.*STATE; INFLAMMATORY.*DISEASE"
"CRP","N419","INFLAMMATORY DISEASE OF PROSTATE, UNSPECIFIED","INFLAMMATORY.*STATE; INFLAMMATORY.*DISEASE"
"CRP","N46022","AZOOSPERMIA DUE TO INFECTION","INFECTION"
"CRP","N46122","OLIGOSPERMIA DUE TO INFECTION","INFECTION"
"CRP","N477","OTHER INFLAMMATORY DISEASES OF PREPUCE","INFLAMMATORY.*DISEASE"
"CRP","N710","ACUTE INFLAMMATORY DISEASE OF UTERUS","INFLAMMATORY.*DISEASE"
"CRP","N711","CHRONIC INFLAMMATORY DISEASE OF UTERUS","INFLAMMATORY.*DISEASE"
"CRP","N719","INFLAMMATORY DISEASE OF UTERUS, UNSPECIFIED","INFLAMMATORY.*DISEASE"
"CRP","N72","INFLAMMATORY DISEASE OF CERVIX UTERI","INFLAMMATORY.*DISEASE"
"CRP","N738","OTHER SPECIFIED FEMALE PELVIC INFLAMMATORY DISEASES","INFLAMMATORY.*DISEASE"
"CRP","N739","FEMALE PELVIC INFLAMMATORY DISEASE, UNSPECIFIED","INFLAMMATORY.*DISEASE"
"CRP","N74","FEMALE PELVIC INFLAMMATORY DISORDERS IN DISEASES CLASSIFIED ELSEWHERE","INFLAMMATORY.*DISEASE"
"CRP","N980","INFECTION ASSOCIATED WITH ARTIFICIAL INSEMINATION","INFECTION"
"CRP","N99511","CYSTOSTOMY INFECTION","INFECTION"
"CRP","N99521","INFECTION OF INCONTINENT EXTERNAL STOMA OF URINARY TRACT","INFECTION"
"CRP","N99531","INFECTION OF CONTINENT STOMA OF URINARY TRACT","INFECTION"
"CRP","O030","GENITAL TRACT AND PELVIC INFECTION FOLLOWING INCOMPLETE SPONTANEOUS ABORTION","INFECTION"
"CRP","O0337","SEPSIS FOLLOWING INCOMPLETE SPONTANEOUS ABORTION","SEPSIS"
"CRP","O0338","URINARY TRACT INFECTION FOLLOWING INCOMPLETE SPONTANEOUS ABORTION","INFECTION"
"CRP","O035","GENITAL TRACT AND PELVIC INFECTION FOLLOWING COMPLETE OR UNSPECIFIED SPONTANEOUS ABORTION","INFECTION"
"CRP","O0387","SEPSIS FOLLOWING COMPLETE OR UNSPECIFIED SPONTANEOUS ABORTION","SEPSIS"
"CRP","O0388","URINARY TRACT INFECTION FOLLOWING COMPLETE OR UNSPECIFIED SPONTANEOUS ABORTION","INFECTION"
"CRP","O045","GENITAL TRACT AND PELVIC INFECTION FOLLOWING (INDUCED) TERMINATION OF PREGNANCY","INFECTION"
"CRP","O0487","SEPSIS FOLLOWING (INDUCED) TERMINATION OF PREGNANCY","SEPSIS"
"CRP","O0488","URINARY TRACT INFECTION FOLLOWING (INDUCED) TERMINATION OF PREGNANCY","INFECTION"
"CRP","O070","GENITAL TRACT AND PELVIC INFECTION FOLLOWING FAILED ATTEMPTED TERMINATION OF PREGNANCY","INFECTION"
"CRP","O0737","SEPSIS FOLLOWING FAILED ATTEMPTED TERMINATION OF PREGNANCY","SEPSIS"
"CRP","O0738","URINARY TRACT INFECTION FOLLOWING FAILED ATTEMPTED TERMINATION OF PREGNANCY","INFECTION"
"CRP","O080","GENITAL TRACT AND PELVIC INFECTION FOLLOWING ECTOPIC AND MOLAR PREGNANCY","INFECTION"
"CRP","O0882","SEPSIS FOLLOWING ECTOPIC AND MOLAR PREGNANCY","SEPSIS"
"CRP","O0883","URINARY TRACT INFECTION FOLLOWING AN ECTOPIC AND MOLAR PREGNANCY","INFECTION"
"CRP","O2300","INFECTIONS OF KIDNEY IN PREGNANCY, UNSPECIFIED TRIMESTER","INFECTION"
"CRP","O2301","INFECTIONS OF KIDNEY IN PREGNANCY, FIRST TRIMESTER","INFECTION"
"CRP","O2302","INFECTIONS OF KIDNEY IN PREGNANCY, SECOND TRIMESTER","INFECTION"
"CRP","O2303","INFECTIONS OF KIDNEY IN PREGNANCY, THIRD TRIMESTER","INFECTION"
"CRP","O2310","INFECTIONS OF BLADDER IN PREGNANCY, UNSPECIFIED TRIMESTER","INFECTION"
"CRP","O2311","INFECTIONS OF BLADDER IN PREGNANCY, FIRST TRIMESTER","INFECTION"
"CRP","O2312","INFECTIONS OF BLADDER IN PREGNANCY, SECOND TRIMESTER","INFECTION"
"CRP","O2313","INFECTIONS OF BLADDER IN PREGNANCY, THIRD TRIMESTER","INFECTION"
"CRP","O2320","INFECTIONS OF URETHRA IN PREGNANCY, UNSPECIFIED TRIMESTER","INFECTION"
"CRP","O2321","INFECTIONS OF URETHRA IN PREGNANCY, FIRST TRIMESTER","INFECTION"
"CRP","O2322","INFECTIONS OF URETHRA IN PREGNANCY, SECOND TRIMESTER","INFECTION"
"CRP","O2323","INFECTIONS OF URETHRA IN PREGNANCY, THIRD TRIMESTER","INFECTION"
"CRP","O2330","INFECTIONS OF OTHER PARTS OF URINARY TRACT IN PREGNANCY, UNSPECIFIED TRIMESTER","INFECTION"
"CRP","O2331","INFECTIONS OF OTHER PARTS OF URINARY TRACT IN PREGNANCY, FIRST TRIMESTER","INFECTION"
"CRP","O2332","INFECTIONS OF OTHER PARTS OF URINARY TRACT IN PREGNANCY, SECOND TRIMESTER","INFECTION"
"CRP","O2333","INFECTIONS OF OTHER PARTS OF URINARY TRACT IN PREGNANCY, THIRD TRIMESTER","INFECTION"
"CRP","O2340","UNSPECIFIED INFECTION OF URINARY TRACT IN PREGNANCY, UNSPECIFIED TRIMESTER","INFECTION"
"CRP","O2341","UNSPECIFIED INFECTION OF URINARY TRACT IN PREGNANCY, FIRST TRIMESTER","INFECTION"
"CRP","O2342","UNSPECIFIED INFECTION OF URINARY TRACT IN PREGNANCY, SECOND TRIMESTER","INFECTION"
"CRP","O2343","UNSPECIFIED INFECTION OF URINARY TRACT IN PREGNANCY, THIRD TRIMESTER","INFECTION"
"CRP","O23511","INFECTIONS OF CERVIX IN PREGNANCY, FIRST TRIMESTER","INFECTION"
"CRP","O23512","INFECTIONS OF CERVIX IN PREGNANCY, SECOND TRIMESTER","INFECTION"
"CRP","O23513","INFECTIONS OF CERVIX IN PREGNANCY, THIRD TRIMESTER","INFECTION"
"CRP","O23519","INFECTIONS OF CERVIX IN PREGNANCY, UNSPECIFIED TRIMESTER","INFECTION"
"CRP","O23591","INFECTION OF OTHER PART OF GENITAL TRACT IN PREGNANCY, FIRST TRIMESTER","INFECTION"
"CRP","O23592","INFECTION OF OTHER PART OF GENITAL TRACT IN PREGNANCY, SECOND TRIMESTER","INFECTION"
"CRP","O23593","INFECTION OF OTHER PART OF GENITAL TRACT IN PREGNANCY, THIRD TRIMESTER","INFECTION"
"CRP","O23599","INFECTION OF OTHER PART OF GENITAL TRACT IN PREGNANCY, UNSPECIFIED TRIMESTER","INFECTION"
"CRP","O2390","UNSPECIFIED GENITOURINARY TRACT INFECTION IN PREGNANCY, UNSPECIFIED TRIMESTER","INFECTION"
"CRP","O2391","UNSPECIFIED GENITOURINARY TRACT INFECTION IN PREGNANCY, FIRST TRIMESTER","INFECTION"
"CRP","O2392","UNSPECIFIED GENITOURINARY TRACT INFECTION IN PREGNANCY, SECOND TRIMESTER","INFECTION"
"CRP","O2393","UNSPECIFIED GENITOURINARY TRACT INFECTION IN PREGNANCY, THIRD TRIMESTER","INFECTION"
"CRP","O411010","INFECTION OF AMNIOTIC SAC AND MEMBRANES, UNSPECIFIED, FIRST TRIMESTER, NOT APPLICABLE OR UNSPECIFIED","INFECTION"
"CRP","O411011","INFECTION OF AMNIOTIC SAC AND MEMBRANES, UNSPECIFIED, FIRST TRIMESTER, FETUS 1","INFECTION"
"CRP","O411012","INFECTION OF AMNIOTIC SAC AND MEMBRANES, UNSPECIFIED, FIRST TRIMESTER, FETUS 2","INFECTION"
"CRP","O411013","INFECTION OF AMNIOTIC SAC AND MEMBRANES, UNSPECIFIED, FIRST TRIMESTER, FETUS 3","INFECTION"
"CRP","O411014","INFECTION OF AMNIOTIC SAC AND MEMBRANES, UNSPECIFIED, FIRST TRIMESTER, FETUS 4","INFECTION"
"CRP","O411015","INFECTION OF AMNIOTIC SAC AND MEMBRANES, UNSPECIFIED, FIRST TRIMESTER, FETUS 5","INFECTION"
"CRP","O411019","INFECTION OF AMNIOTIC SAC AND MEMBRANES, UNSPECIFIED, FIRST TRIMESTER, OTHER FETUS","INFECTION"
"CRP","O411020","INFECTION OF AMNIOTIC SAC AND MEMBRANES, UNSPECIFIED, SECOND TRIMESTER, NOT APPLICABLE OR UNSPECIFIED","INFECTION"
"CRP","O411021","INFECTION OF AMNIOTIC SAC AND MEMBRANES, UNSPECIFIED, SECOND TRIMESTER, FETUS 1","INFECTION"
"CRP","O411022","INFECTION OF AMNIOTIC SAC AND MEMBRANES, UNSPECIFIED, SECOND TRIMESTER, FETUS 2","INFECTION"
"CRP","O411023","INFECTION OF AMNIOTIC SAC AND MEMBRANES, UNSPECIFIED, SECOND TRIMESTER, FETUS 3","INFECTION"
"CRP","O411024","INFECTION OF AMNIOTIC SAC AND MEMBRANES, UNSPECIFIED, SECOND TRIMESTER, FETUS 4","INFECTION"
"CRP","O411025","INFECTION OF AMNIOTIC SAC AND MEMBRANES, UNSPECIFIED, SECOND TRIMESTER, FETUS 5","INFECTION"
"CRP","O411029","INFECTION OF AMNIOTIC SAC AND MEMBRANES, UNSPECIFIED, SECOND TRIMESTER, OTHER FETUS","INFECTION"
"CRP","O411030","INFECTION OF AMNIOTIC SAC AND MEMBRANES, UNSPECIFIED, THIRD TRIMESTER, NOT APPLICABLE OR UNSPECIFIED","INFECTION"
"CRP","O411031","INFECTION OF AMNIOTIC SAC AND MEMBRANES, UNSPECIFIED, THIRD TRIMESTER, FETUS 1","INFECTION"
"CRP","O411032","INFECTION OF AMNIOTIC SAC AND MEMBRANES, UNSPECIFIED, THIRD TRIMESTER, FETUS 2","INFECTION"
"CRP","O411033","INFECTION OF AMNIOTIC SAC AND MEMBRANES, UNSPECIFIED, THIRD TRIMESTER, FETUS 3","INFECTION"
"CRP","O411034","INFECTION OF AMNIOTIC SAC AND MEMBRANES, UNSPECIFIED, THIRD TRIMESTER, FETUS 4","INFECTION"
"CRP","O411035","INFECTION OF AMNIOTIC SAC AND MEMBRANES, UNSPECIFIED, THIRD TRIMESTER, FETUS 5","INFECTION"
"CRP","O411039","INFECTION OF AMNIOTIC SAC AND MEMBRANES, UNSPECIFIED, THIRD TRIMESTER, OTHER FETUS","INFECTION"
"CRP","O411090","INFECTION OF AMNIOTIC SAC AND MEMBRANES, UNSPECIFIED, UNSPECIFIED TRIMESTER, NOT APPLICABLE OR UNSPECIFIED","INFECTION"
"CRP","O411091","INFECTION OF AMNIOTIC SAC AND MEMBRANES, UNSPECIFIED, UNSPECIFIED TRIMESTER, FETUS 1","INFECTION"
"CRP","O411092","INFECTION OF AMNIOTIC SAC AND MEMBRANES, UNSPECIFIED, UNSPECIFIED TRIMESTER, FETUS 2","INFECTION"
"CRP","O411093","INFECTION OF AMNIOTIC SAC AND MEMBRANES, UNSPECIFIED, UNSPECIFIED TRIMESTER, FETUS 3","INFECTION"
"CRP","O411094","INFECTION OF AMNIOTIC SAC AND MEMBRANES, UNSPECIFIED, UNSPECIFIED TRIMESTER, FETUS 4","INFECTION"
"CRP","O411095","INFECTION OF AMNIOTIC SAC AND MEMBRANES, UNSPECIFIED, UNSPECIFIED TRIMESTER, FETUS 5","INFECTION"
"CRP","O411099","INFECTION OF AMNIOTIC SAC AND MEMBRANES, UNSPECIFIED, UNSPECIFIED TRIMESTER, OTHER FETUS","INFECTION"
"CRP","O753","OTHER INFECTION DURING LABOR","INFECTION"
"CRP","O85","PUERPERAL SEPSIS","SEPSIS"
"CRP","O8600","INFECTION OF OBSTETRIC SURGICAL WOUND, UNSPECIFIED","INFECTION"
"CRP","O8601","INFECTION OF OBSTETRIC SURGICAL WOUND, SUPERFICIAL INCISIONAL SITE","INFECTION"
"CRP","O8602","INFECTION OF OBSTETRIC SURGICAL WOUND, DEEP INCISIONAL SITE","INFECTION"
"CRP","O8603","INFECTION OF OBSTETRIC SURGICAL WOUND, ORGAN AND SPACE SITE","INFECTION"
"CRP","O8604","SEPSIS FOLLOWING AN OBSTETRICAL PROCEDURE","SEPSIS"
"CRP","O8609","INFECTION OF OBSTETRIC SURGICAL WOUND, OTHER SURGICAL SITE","INFECTION"
"CRP","O8619","OTHER INFECTION OF GENITAL TRACT FOLLOWING DELIVERY","INFECTION"
"CRP","O8620","URINARY TRACT INFECTION FOLLOWING DELIVERY, UNSPECIFIED","INFECTION"
"CRP","O8621","INFECTION OF KIDNEY FOLLOWING DELIVERY","INFECTION"
"CRP","O8622","INFECTION OF BLADDER FOLLOWING DELIVERY","INFECTION"
"CRP","O8629","OTHER URINARY TRACT INFECTION FOLLOWING DELIVERY","INFECTION"
"CRP","O8689","OTHER SPECIFIED PUERPERAL INFECTIONS","INFECTION"
"CRP","O91011","INFECTION OF NIPPLE ASSOCIATED WITH PREGNANCY, FIRST TRIMESTER","INFECTION"
"CRP","O91012","INFECTION OF NIPPLE ASSOCIATED WITH PREGNANCY, SECOND TRIMESTER","INFECTION"
"CRP","O91013","INFECTION OF NIPPLE ASSOCIATED WITH PREGNANCY, THIRD TRIMESTER","INFECTION"
"CRP","O91019","INFECTION OF NIPPLE ASSOCIATED WITH PREGNANCY, UNSPECIFIED TRIMESTER","INFECTION"
"CRP","O9102","INFECTION OF NIPPLE ASSOCIATED WITH THE PUERPERIUM","INFECTION"
"CRP","O9103","INFECTION OF NIPPLE ASSOCIATED WITH LACTATION","INFECTION"
"CRP","O98311","OTHER INFECTIONS WITH A PREDOMINANTLY SEXUAL MODE OF TRANSMISSION COMPLICATING PREGNANCY, FIRST TRIMESTER","INFECTION"
"CRP","O98312","OTHER INFECTIONS WITH A PREDOMINANTLY SEXUAL MODE OF TRANSMISSION COMPLICATING PREGNANCY, SECOND TRIMESTER","INFECTION"
"CRP","O98313","OTHER INFECTIONS WITH A PREDOMINANTLY SEXUAL MODE OF TRANSMISSION COMPLICATING PREGNANCY, THIRD TRIMESTER","INFECTION"
"CRP","O98319","OTHER INFECTIONS WITH A PREDOMINANTLY SEXUAL MODE OF TRANSMISSION COMPLICATING PREGNANCY, UNSPECIFIED TRIMESTER","INFECTION"
"CRP","O9832","OTHER INFECTIONS WITH A PREDOMINANTLY SEXUAL MODE OF TRANSMISSION COMPLICATING CHILDBIRTH","INFECTION"
"CRP","O9833","OTHER INFECTIONS WITH A PREDOMINANTLY SEXUAL MODE OF TRANSMISSION COMPLICATING THE PUERPERIUM","INFECTION"
"CRP","O99830","OTHER INFECTION CARRIER STATE COMPLICATING PREGNANCY","INFECTION"
"CRP","O99834","OTHER INFECTION CARRIER STATE COMPLICATING CHILDBIRTH","INFECTION"
"CRP","O99835","OTHER INFECTION CARRIER STATE COMPLICATING THE PUERPERIUM","INFECTION"
"CRP","P0270","NEWBORN AFFECTED BY FETAL INFLAMMATORY RESPONSE SYNDROME","INFLAMMATORY.*RESPONSE"
"CRP","P351","CONGENITAL CYTOMEGALOVIRUS INFECTION","INFECTION"
"CRP","P352","CONGENITAL HERPESVIRAL [HERPES SIMPLEX] INFECTION","INFECTION; VIRAL.*INFECTION"
