"Variable_Name","DX_CODE","DX_DESC","matched_terms_llm_context"
"CRP","S63418A","TRAUMATIC RUPTURE OF COLLATERAL LIGAMENT OF OTHER FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, INITIAL ENCOUNTER","TRAUMA"
"CRP","S63418D","TRAUMATIC RUPTURE OF COLLATERAL LIGAMENT OF OTHER FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S63418S","TRAUMATIC RUPTURE OF COLLATERAL LIGAMENT OF OTHER FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SEQUELA","TRAUMA"
"CRP","S63419A","TRAUMATIC RUPTURE OF COLLATERAL LIGAMENT OF UNSPECIFIED FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, INITIAL ENCOUNTER","TRAUMA"
"CRP","S63419D","TRAUMATIC RUPTURE OF COLLATERAL LIGAMENT OF UNSPECIFIED FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S63419S","TRAUMATIC RUPTURE OF COLLATERAL LIGAMENT OF UNSPECIFIED FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SEQUELA","TRAUMA"
"CRP","S63420A","TRAUMATIC RUPTURE OF PALMAR LIGAMENT OF RIGHT INDEX FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, INITIAL ENCOUNTER","TRAUMA"
"CRP","S63420D","TRAUMATIC RUPTURE OF PALMAR LIGAMENT OF RIGHT INDEX FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S63420S","TRAUMATIC RUPTURE OF PALMAR LIGAMENT OF RIGHT INDEX FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SEQUELA","TRAUMA"
"CRP","S63421A","TRAUMATIC RUPTURE OF PALMAR LIGAMENT OF LEFT INDEX FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, INITIAL ENCOUNTER","TRAUMA"
"CRP","S63421D","TRAUMATIC RUPTURE OF PALMAR LIGAMENT OF LEFT INDEX FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S63421S","TRAUMATIC RUPTURE OF PALMAR LIGAMENT OF LEFT INDEX FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SEQUELA","TRAUMA"
"CRP","S63422A","TRAUMATIC RUPTURE OF PALMAR LIGAMENT OF RIGHT MIDDLE FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, INITIAL ENCOUNTER","TRAUMA"
"CRP","S63422D","TRAUMATIC RUPTURE OF PALMAR LIGAMENT OF RIGHT MIDDLE FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S63422S","TRAUMATIC RUPTURE OF PALMAR LIGAMENT OF RIGHT MIDDLE FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SEQUELA","TRAUMA"
"CRP","S63423A","TRAUMATIC RUPTURE OF PALMAR LIGAMENT OF LEFT MIDDLE FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, INITIAL ENCOUNTER","TRAUMA"
"CRP","S63423D","TRAUMATIC RUPTURE OF PALMAR LIGAMENT OF LEFT MIDDLE FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S63423S","TRAUMATIC RUPTURE OF PALMAR LIGAMENT OF LEFT MIDDLE FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SEQUELA","TRAUMA"
"CRP","S63424A","TRAUMATIC RUPTURE OF PALMAR LIGAMENT OF RIGHT RING FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, INITIAL ENCOUNTER","TRAUMA"
"CRP","S63424D","TRAUMATIC RUPTURE OF PALMAR LIGAMENT OF RIGHT RING FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S63424S","TRAUMATIC RUPTURE OF PALMAR LIGAMENT OF RIGHT RING FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SEQUELA","TRAUMA"
"CRP","S63425A","TRAUMATIC RUPTURE OF PALMAR LIGAMENT OF LEFT RING FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, INITIAL ENCOUNTER","TRAUMA"
"CRP","S63425D","TRAUMATIC RUPTURE OF PALMAR LIGAMENT OF LEFT RING FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S63425S","TRAUMATIC RUPTURE OF PALMAR LIGAMENT OF LEFT RING FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SEQUELA","TRAUMA"
"CRP","S63426A","TRAUMATIC RUPTURE OF PALMAR LIGAMENT OF RIGHT LITTLE FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, INITIAL ENCOUNTER","TRAUMA"
"CRP","S63426D","TRAUMATIC RUPTURE OF PALMAR LIGAMENT OF RIGHT LITTLE FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S63426S","TRAUMATIC RUPTURE OF PALMAR LIGAMENT OF RIGHT LITTLE FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SEQUELA","TRAUMA"
"CRP","S63427A","TRAUMATIC RUPTURE OF PALMAR LIGAMENT OF LEFT LITTLE FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, INITIAL ENCOUNTER","TRAUMA"
"CRP","S63427D","TRAUMATIC RUPTURE OF PALMAR LIGAMENT OF LEFT LITTLE FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S63427S","TRAUMATIC RUPTURE OF PALMAR LIGAMENT OF LEFT LITTLE FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SEQUELA","TRAUMA"
"CRP","S63428A","TRAUMATIC RUPTURE OF PALMAR LIGAMENT OF OTHER FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, INITIAL ENCOUNTER","TRAUMA"
"CRP","S63428D","TRAUMATIC RUPTURE OF PALMAR LIGAMENT OF OTHER FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S63428S","TRAUMATIC RUPTURE OF PALMAR LIGAMENT OF OTHER FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SEQUELA","TRAUMA"
"CRP","S63429A","TRAUMATIC RUPTURE OF PALMAR LIGAMENT OF UNSPECIFIED FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, INITIAL ENCOUNTER","TRAUMA"
"CRP","S63429D","TRAUMATIC RUPTURE OF PALMAR LIGAMENT OF UNSPECIFIED FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S63429S","TRAUMATIC RUPTURE OF PALMAR LIGAMENT OF UNSPECIFIED FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SEQUELA","TRAUMA"
"CRP","S63430A","TRAUMATIC RUPTURE OF VOLAR PLATE OF RIGHT INDEX FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, INITIAL ENCOUNTER","TRAUMA"
"CRP","S63430D","TRAUMATIC RUPTURE OF VOLAR PLATE OF RIGHT INDEX FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S63430S","TRAUMATIC RUPTURE OF VOLAR PLATE OF RIGHT INDEX FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SEQUELA","TRAUMA"
"CRP","S63431A","TRAUMATIC RUPTURE OF VOLAR PLATE OF LEFT INDEX FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, INITIAL ENCOUNTER","TRAUMA"
"CRP","S63431D","TRAUMATIC RUPTURE OF VOLAR PLATE OF LEFT INDEX FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S63431S","TRAUMATIC RUPTURE OF VOLAR PLATE OF LEFT INDEX FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SEQUELA","TRAUMA"
"CRP","S63432A","TRAUMATIC RUPTURE OF VOLAR PLATE OF RIGHT MIDDLE FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, INITIAL ENCOUNTER","TRAUMA"
"CRP","S63432D","TRAUMATIC RUPTURE OF VOLAR PLATE OF RIGHT MIDDLE FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S63432S","TRAUMATIC RUPTURE OF VOLAR PLATE OF RIGHT MIDDLE FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SEQUELA","TRAUMA"
"CRP","S63433A","TRAUMATIC RUPTURE OF VOLAR PLATE OF LEFT MIDDLE FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, INITIAL ENCOUNTER","TRAUMA"
"CRP","S63433D","TRAUMATIC RUPTURE OF VOLAR PLATE OF LEFT MIDDLE FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S63433S","TRAUMATIC RUPTURE OF VOLAR PLATE OF LEFT MIDDLE FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SEQUELA","TRAUMA"
"CRP","S63434A","TRAUMATIC RUPTURE OF VOLAR PLATE OF RIGHT RING FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, INITIAL ENCOUNTER","TRAUMA"
"CRP","S63434D","TRAUMATIC RUPTURE OF VOLAR PLATE OF RIGHT RING FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S63434S","TRAUMATIC RUPTURE OF VOLAR PLATE OF RIGHT RING FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SEQUELA","TRAUMA"
"CRP","S63435A","TRAUMATIC RUPTURE OF VOLAR PLATE OF LEFT RING FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, INITIAL ENCOUNTER","TRAUMA"
"CRP","S63435D","TRAUMATIC RUPTURE OF VOLAR PLATE OF LEFT RING FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S63435S","TRAUMATIC RUPTURE OF VOLAR PLATE OF LEFT RING FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SEQUELA","TRAUMA"
"CRP","S63436A","TRAUMATIC RUPTURE OF VOLAR PLATE OF RIGHT LITTLE FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, INITIAL ENCOUNTER","TRAUMA"
"CRP","S63436D","TRAUMATIC RUPTURE OF VOLAR PLATE OF RIGHT LITTLE FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S63436S","TRAUMATIC RUPTURE OF VOLAR PLATE OF RIGHT LITTLE FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SEQUELA","TRAUMA"
"CRP","S63437A","TRAUMATIC RUPTURE OF VOLAR PLATE OF LEFT LITTLE FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, INITIAL ENCOUNTER","TRAUMA"
"CRP","S63437D","TRAUMATIC RUPTURE OF VOLAR PLATE OF LEFT LITTLE FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S63437S","TRAUMATIC RUPTURE OF VOLAR PLATE OF LEFT LITTLE FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SEQUELA","TRAUMA"
"CRP","S63438A","TRAUMATIC RUPTURE OF VOLAR PLATE OF OTHER FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, INITIAL ENCOUNTER","TRAUMA"
"CRP","S63438D","TRAUMATIC RUPTURE OF VOLAR PLATE OF OTHER FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S63438S","TRAUMATIC RUPTURE OF VOLAR PLATE OF OTHER FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SEQUELA","TRAUMA"
"CRP","S63439A","TRAUMATIC RUPTURE OF VOLAR PLATE OF UNSPECIFIED FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, INITIAL ENCOUNTER","TRAUMA"
"CRP","S63439D","TRAUMATIC RUPTURE OF VOLAR PLATE OF UNSPECIFIED FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S63439S","TRAUMATIC RUPTURE OF VOLAR PLATE OF UNSPECIFIED FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SEQUELA","TRAUMA"
"CRP","S63490A","TRAUMATIC RUPTURE OF OTHER LIGAMENT OF RIGHT INDEX FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, INITIAL ENCOUNTER","TRAUMA"
"CRP","S63490D","TRAUMATIC RUPTURE OF OTHER LIGAMENT OF RIGHT INDEX FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S63490S","TRAUMATIC RUPTURE OF OTHER LIGAMENT OF RIGHT INDEX FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SEQUELA","TRAUMA"
"CRP","S63491A","TRAUMATIC RUPTURE OF OTHER LIGAMENT OF LEFT INDEX FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, INITIAL ENCOUNTER","TRAUMA"
"CRP","S63491D","TRAUMATIC RUPTURE OF OTHER LIGAMENT OF LEFT INDEX FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S63491S","TRAUMATIC RUPTURE OF OTHER LIGAMENT OF LEFT INDEX FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SEQUELA","TRAUMA"
"CRP","S63492A","TRAUMATIC RUPTURE OF OTHER LIGAMENT OF RIGHT MIDDLE FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, INITIAL ENCOUNTER","TRAUMA"
"CRP","S63492D","TRAUMATIC RUPTURE OF OTHER LIGAMENT OF RIGHT MIDDLE FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S63492S","TRAUMATIC RUPTURE OF OTHER LIGAMENT OF RIGHT MIDDLE FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SEQUELA","TRAUMA"
"CRP","S63493A","TRAUMATIC RUPTURE OF OTHER LIGAMENT OF LEFT MIDDLE FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, INITIAL ENCOUNTER","TRAUMA"
"CRP","S63493D","TRAUMATIC RUPTURE OF OTHER LIGAMENT OF LEFT MIDDLE FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S63493S","TRAUMATIC RUPTURE OF OTHER LIGAMENT OF LEFT MIDDLE FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SEQUELA","TRAUMA"
"CRP","S63494A","TRAUMATIC RUPTURE OF OTHER LIGAMENT OF RIGHT RING FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, INITIAL ENCOUNTER","TRAUMA"
"CRP","S63494D","TRAUMATIC RUPTURE OF OTHER LIGAMENT OF RIGHT RING FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S63494S","TRAUMATIC RUPTURE OF OTHER LIGAMENT OF RIGHT RING FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SEQUELA","TRAUMA"
"CRP","S63495A","TRAUMATIC RUPTURE OF OTHER LIGAMENT OF LEFT RING FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, INITIAL ENCOUNTER","TRAUMA"
"CRP","S63495D","TRAUMATIC RUPTURE OF OTHER LIGAMENT OF LEFT RING FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S63495S","TRAUMATIC RUPTURE OF OTHER LIGAMENT OF LEFT RING FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SEQUELA","TRAUMA"
"CRP","S63496A","TRAUMATIC RUPTURE OF OTHER LIGAMENT OF RIGHT LITTLE FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, INITIAL ENCOUNTER","TRAUMA"
"CRP","S63496D","TRAUMATIC RUPTURE OF OTHER LIGAMENT OF RIGHT LITTLE FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S63496S","TRAUMATIC RUPTURE OF OTHER LIGAMENT OF RIGHT LITTLE FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SEQUELA","TRAUMA"
"CRP","S63497A","TRAUMATIC RUPTURE OF OTHER LIGAMENT OF LEFT LITTLE FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, INITIAL ENCOUNTER","TRAUMA"
"CRP","S63497D","TRAUMATIC RUPTURE OF OTHER LIGAMENT OF LEFT LITTLE FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S63497S","TRAUMATIC RUPTURE OF OTHER LIGAMENT OF LEFT LITTLE FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SEQUELA","TRAUMA"
"CRP","S63498A","TRAUMATIC RUPTURE OF OTHER LIGAMENT OF OTHER FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, INITIAL ENCOUNTER","TRAUMA"
"CRP","S63498D","TRAUMATIC RUPTURE OF OTHER LIGAMENT OF OTHER FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S63498S","TRAUMATIC RUPTURE OF OTHER LIGAMENT OF OTHER FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SEQUELA","TRAUMA"
"CRP","S63499A","TRAUMATIC RUPTURE OF OTHER LIGAMENT OF UNSPECIFIED FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, INITIAL ENCOUNTER","TRAUMA"
"CRP","S63499D","TRAUMATIC RUPTURE OF OTHER LIGAMENT OF UNSPECIFIED FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S63499S","TRAUMATIC RUPTURE OF OTHER LIGAMENT OF UNSPECIFIED FINGER AT METACARPOPHALANGEAL AND INTERPHALANGEAL JOINT, SEQUELA","TRAUMA"
"CRP","S68011A","COMPLETE TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF RIGHT THUMB, INITIAL ENCOUNTER","TRAUMA"
"CRP","S68011D","COMPLETE TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF RIGHT THUMB, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S68011S","COMPLETE TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF RIGHT THUMB, SEQUELA","TRAUMA"
"CRP","S68012A","COMPLETE TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF LEFT THUMB, INITIAL ENCOUNTER","TRAUMA"
"CRP","S68012D","COMPLETE TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF LEFT THUMB, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S68012S","COMPLETE TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF LEFT THUMB, SEQUELA","TRAUMA"
"CRP","S68019A","COMPLETE TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF UNSPECIFIED THUMB, INITIAL ENCOUNTER","TRAUMA"
"CRP","S68019D","COMPLETE TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF UNSPECIFIED THUMB, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S68019S","COMPLETE TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF UNSPECIFIED THUMB, SEQUELA","TRAUMA"
"CRP","S68021A","PARTIAL TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF RIGHT THUMB, INITIAL ENCOUNTER","TRAUMA"
"CRP","S68021D","PARTIAL TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF RIGHT THUMB, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S68021S","PARTIAL TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF RIGHT THUMB, SEQUELA","TRAUMA"
"CRP","S68022A","PARTIAL TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF LEFT THUMB, INITIAL ENCOUNTER","TRAUMA"
"CRP","S68022D","PARTIAL TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF LEFT THUMB, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S68022S","PARTIAL TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF LEFT THUMB, SEQUELA","TRAUMA"
"CRP","S68029A","PARTIAL TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF UNSPECIFIED THUMB, INITIAL ENCOUNTER","TRAUMA"
"CRP","S68029D","PARTIAL TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF UNSPECIFIED THUMB, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S68029S","PARTIAL TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF UNSPECIFIED THUMB, SEQUELA","TRAUMA"
"CRP","S68110A","COMPLETE TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF RIGHT INDEX FINGER, INITIAL ENCOUNTER","TRAUMA"
"CRP","S68110D","COMPLETE TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF RIGHT INDEX FINGER, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S68110S","COMPLETE TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF RIGHT INDEX FINGER, SEQUELA","TRAUMA"
"CRP","S68111A","COMPLETE TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF LEFT INDEX FINGER, INITIAL ENCOUNTER","TRAUMA"
"CRP","S68111D","COMPLETE TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF LEFT INDEX FINGER, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S68111S","COMPLETE TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF LEFT INDEX FINGER, SEQUELA","TRAUMA"
"CRP","S68112A","COMPLETE TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF RIGHT MIDDLE FINGER, INITIAL ENCOUNTER","TRAUMA"
"CRP","S68112D","COMPLETE TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF RIGHT MIDDLE FINGER, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S68112S","COMPLETE TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF RIGHT MIDDLE FINGER, SEQUELA","TRAUMA"
"CRP","S68113A","COMPLETE TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF LEFT MIDDLE FINGER, INITIAL ENCOUNTER","TRAUMA"
"CRP","S68113D","COMPLETE TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF LEFT MIDDLE FINGER, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S68113S","COMPLETE TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF LEFT MIDDLE FINGER, SEQUELA","TRAUMA"
"CRP","S68114A","COMPLETE TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF RIGHT RING FINGER, INITIAL ENCOUNTER","TRAUMA"
"CRP","S68114D","COMPLETE TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF RIGHT RING FINGER, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S68114S","COMPLETE TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF RIGHT RING FINGER, SEQUELA","TRAUMA"
"CRP","S68115A","COMPLETE TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF LEFT RING FINGER, INITIAL ENCOUNTER","TRAUMA"
"CRP","S68115D","COMPLETE TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF LEFT RING FINGER, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S68115S","COMPLETE TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF LEFT RING FINGER, SEQUELA","TRAUMA"
"CRP","S68116A","COMPLETE TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF RIGHT LITTLE FINGER, INITIAL ENCOUNTER","TRAUMA"
"CRP","S68116D","COMPLETE TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF RIGHT LITTLE FINGER, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S68116S","COMPLETE TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF RIGHT LITTLE FINGER, SEQUELA","TRAUMA"
"CRP","S68117A","COMPLETE TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF LEFT LITTLE FINGER, INITIAL ENCOUNTER","TRAUMA"
"CRP","S68117D","COMPLETE TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF LEFT LITTLE FINGER, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S68117S","COMPLETE TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF LEFT LITTLE FINGER, SEQUELA","TRAUMA"
"CRP","S68118A","COMPLETE TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF OTHER FINGER, INITIAL ENCOUNTER","TRAUMA"
"CRP","S68118D","COMPLETE TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF OTHER FINGER, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S68118S","COMPLETE TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF OTHER FINGER, SEQUELA","TRAUMA"
"CRP","S68119A","COMPLETE TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF UNSPECIFIED FINGER, INITIAL ENCOUNTER","TRAUMA"
"CRP","S68119D","COMPLETE TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF UNSPECIFIED FINGER, SUBSEQUENT ENCOUNTER","TRAUMA"
"CRP","S68119S","COMPLETE TRAUMATIC METACARPOPHALANGEAL AMPUTATION OF UNSPECIFIED FINGER, SEQUELA","TRAUMA"
